#YYY MM DD  days  days_m  Bsr dB    Kp1    Kp2    Kp3    Kp4    Kp5    Kp6    Kp7    Kp8  ap1  ap2  ap3  ap4  ap5  ap6  ap7  ap8    Ap  SN F10.7obs F10.7adj D
1964 10 24 11985 11985.5 1796  7  0.000  0.333  0.333  0.667  0.333  2.000  1.667  3.000    0    2    2    3    2    7    6   15     5  11     74.3     73.5 2
1964 10 25 11986 11986.5 1796  8  2.667  1.333  0.667  0.667  0.667  0.333  0.333  1.333   12    5    3    3    3    2    2    5     4  12     76.9     76.0 2
1964 10 26 11987 11987.5 1796  9  2.667  2.667  5.333  4.667  2.333  1.333  2.333  1.333   12   12   56   39    9    5    9    5    18  11     77.0     76.0 2
1964 10 27 11988 11988.5 1796 10  1.667  1.667  1.333  2.000  2.333  1.333  1.667  0.667    6    6    5    7    9    5    6    3     6  14     76.4     75.4 2
1964 10 28 11989 11989.5 1796 11  2.000  1.000  0.667  1.000  1.333  0.667  2.000  1.333    7    4    3    4    5    3    7    5     5   0     75.1     74.1 2
1964 10 29 11990 11990.5 1796 12  2.333  3.333  1.667  0.667  0.667  1.333  1.333  1.333    9   18    6    3    3    5    5    5     7  14     74.8     73.8 2
1964 10 30 11991 11991.5 1796 13  1.667  1.000  0.667  1.000  0.667  0.333  0.333  0.333    6    4    3    4    3    2    2    2     3  24     74.7     73.6 2
1964 10 31 11992 11992.5 1796 14  1.000  0.000  0.000  0.333  0.000  0.333  0.333  1.000    4    0    0    2    0    2    2    4     2  14     75.7     74.6 2
1964 11 01 11993 11993.5 1796 15  0.667  2.667  1.333  1.333  2.667  3.667  3.333  4.667    3   12    5    5   12   22   18   39    14  14     75.4     74.2 2
1964 11 02 11994 11994.5 1796 16  4.000  4.000  3.333  2.000  0.667  1.333  1.000  2.667   27   27   18    7    3    5    4   12    13  12     75.2     74.0 2
1964 11 03 11995 11995.5 1796 17  3.000  2.000  1.333  0.333  0.000  1.000  0.333  0.000   15    7    5    2    0    4    2    0     4  12     74.6     73.4 2
1964 11 04 11996 11996.5 1796 18  1.000  2.667  0.333  1.667  2.667  1.667  1.000  2.667    4   12    2    6   12    6    4   12     7   0     74.1     72.8 2
1964 11 05 11997 11997.5 1796 19  2.667  1.667  0.667  0.667  3.000  2.333  3.333  2.000   12    6    3    3   15    9   18    7     9   0     73.6     72.3 2
1964 11 06 11998 11998.5 1796 20  1.000  1.000  1.000  1.000  1.333  1.000  1.667  1.000    4    4    4    4    5    4    6    4     4  11     74.6     73.3 2
1964 11 07 11999 11999.5 1796 21  1.000  0.000  0.000  0.000  0.000  0.000  0.000  0.667    4    0    0    0    0    0    0    3     1  11     73.5     72.1 2
1964 11 08 12000 12000.5 1796 22  2.333  2.333  2.333  1.000  2.000  0.667  3.000  2.667    9    9    9    4    7    3   15   12     8  11     73.2     71.8 2
1964 11 09 12001 12001.5 1796 23  4.000  4.667  2.667  2.667  1.667  3.333  3.000  3.667   27   39   12   12    6   18   15   22    19   0     72.4     71.0 2
1964 11 10 12002 12002.5 1796 24  4.333  3.000  2.667  1.667  1.667  0.667  1.667  1.333   32   15   12    6    6    3    6    5    11   0     72.2     70.8 2
1964 11 11 12003 12003.5 1796 25  0.667  1.667  2.667  2.000  0.667  0.667  1.000  1.333    3    6   12    7    3    3    4    5     5   0     72.3     70.8 2
1964 11 12 12004 12004.5 1796 26  2.333  3.333  1.667  0.667  1.667  2.000  2.333  2.333    9   18    6    3    6    7    9    9     8  14     72.9     71.4 2
1964 11 13 12005 12005.5 1796 27  1.000  1.667  1.667  1.333  1.333  1.667  0.333  0.000    4    6    6    5    5    6    2    0     4  11     72.9     71.3 2
1964 11 14 12006 12006.5 1797  1  0.000  0.000  0.333  0.000  0.000  0.333  0.333  0.000    0    0    2    0    0    2    2    0     1  25     73.4     71.8 2
1964 11 15 12007 12007.5 1797  2  0.000  0.333  0.667  2.000  3.667  3.333  3.000  4.333    0    2    3    7   22   18   15   32    12  12     73.1     71.5 2
1964 11 16 12008 12008.5 1797  3  2.667  2.333  3.000  2.333  1.333  2.000  2.000  2.667   12    9   15    9    5    7    7   12    10  24     72.8     71.2 2
1964 11 17 12009 12009.5 1797  4  2.333  1.333  1.667  0.667  1.000  1.667  1.333  0.667    9    5    6    3    4    6    5    3     5  22     76.4     74.6 2
1964 11 18 12010 12010.5 1797  5  2.000  0.333  1.667  0.667  0.000  1.667  1.333  2.333    7    2    6    3    0    6    5    9     5  28     75.9     74.1 2
1964 11 19 12011 12011.5 1797  6  1.667  1.000  0.667  0.333  0.000  0.000  0.333  0.333    6    4    3    2    0    0    2    2     2  18     75.8     74.0 2
1964 11 20 12012 12012.5 1797  7  1.333  1.333  0.000  1.667  0.333  0.333  0.000  0.667    5    5    0    6    2    2    0    3     3  28     76.8     74.9 2
1964 11 21 12013 12013.5 1797  8  0.333  0.333  0.667  0.333  0.667  0.333  0.667  1.667    2    2    3    2    3    2    3    6     3  31     74.6     72.8 2
1964 11 22 12014 12014.5 1797  9  1.667  1.000  1.000  2.333  1.000  1.333  1.333  2.667    6    4    4    9    4    5    5   12     6  12     74.3     72.4 2
1964 11 23 12015 12015.5 1797 10  3.000  3.667  3.667  4.667  4.333  3.333  2.333  1.000   15   22   22   39   32   18    9    4    20   0     72.6     70.8 2
1964 11 24 12016 12016.5 1797 11  1.333  0.667  1.000  1.000  0.333  0.000  0.000  0.333    5    3    4    4    2    0    0    2     2  12     72.1     70.2 2
1964 11 25 12017 12017.5 1797 12  0.000  0.000  0.000  0.000  0.333  0.667  1.667  0.667    0    0    0    0    2    3    6    3     2  14     72.4     70.5 2
1964 11 26 12018 12018.5 1797 13  1.000  3.333  1.000  3.000  3.333  3.000  1.667  2.000    4   18    4   15   18   15    6    7    11   0     70.8     68.9 2
1964 11 27 12019 12019.5 1797 14  1.000  1.333  0.667  0.000  0.333  0.333  2.000  2.333    4    5    3    0    2    2    7    9     4   0     72.5     70.6 2
1964 11 28 12020 12020.5 1797 15  3.000  2.333  2.000  2.000  2.000  3.333  3.000  1.333   15    9    7    7    7   18   15    5    10  11     71.6     69.7 2
1964 11 29 12021 12021.5 1797 16  0.000  0.000  0.000  0.333  0.000  1.000  1.000  3.667    0    0    0    2    0    4    4   22     4   0     74.0     72.0 2
1964 11 30 12022 12022.5 1797 17  4.333  3.333  2.667  1.667  0.667  0.667  0.667  2.333   32   18   12    6    3    3    3    9    11   0     74.6     72.5 2
1964 12 01 12023 12023.5 1797 18  2.667  2.000  2.333  2.667  2.333  2.333  1.333  1.333   12    7    9   12    9    9    5    5     8   0     77.2     75.0 2
1964 12 02 12024 12024.5 1797 19  1.000  0.667  1.333  0.667  0.000  0.000  0.667  1.333    4    3    5    3    0    0    3    5     3   0     77.2     75.0 2
1964 12 03 12025 12025.5 1797 20  0.000  1.000  0.667  1.333  1.667  1.333  2.667  1.000    0    4    3    5    6    5   12    4     5   0     77.9     75.7 2
1964 12 04 12026 12026.5 1797 21  0.667  0.667  0.000  0.667  1.000  2.000  1.667  0.667    3    3    0    3    4    7    6    3     4   0     79.2     76.9 2
1964 12 05 12027 12027.5 1797 22  1.000  0.667  0.000  0.667  0.000  0.000  0.333  0.667    4    3    0    3    0    0    2    3     2  11     78.8     76.5 2
1964 12 06 12028 12028.5 1797 23  0.000  0.000  0.333  0.000  0.333  0.333  2.333  2.000    0    0    2    0    2    2    9    7     3   0     78.0     75.7 2
1964 12 07 12029 12029.5 1797 24  0.667  1.000  0.667  2.667  3.000  3.333  2.333  3.333    3    4    3   12   15   18    9   18    10   0     77.3     75.0 2
1964 12 08 12030 12030.5 1797 25  2.667  3.000  1.667  0.667  1.000  0.667  1.333  0.667   12   15    6    3    4    3    5    3     6  12     78.6     76.2 2
1964 12 09 12031 12031.5 1797 26  0.333  1.667  1.667  1.333  0.667  0.667  0.667  2.667    2    6    6    5    3    3    3   12     5  11     78.7     76.3 2
1964 12 10 12032 12032.5 1797 27  1.333  1.333  1.333  0.333  0.333  0.000  0.667  0.000    5    5    5    2    2    0    3    0     3  15     79.6     77.2 2
1964 12 11 12033 12033.5 1798  1  0.000  0.333  0.667  0.667  0.667  0.333  1.000  1.333    0    2    3    3    3    2    4    5     3  18     80.8     78.3 2
1964 12 12 12034 12034.5 1798  2  0.000  0.333  0.667  0.333  0.667  0.000  0.667  0.667    0    2    3    2    3    0    3    3     2  24     78.0     75.6 2
1964 12 13 12035 12035.5 1798  3  0.667  1.333  0.667  1.333  2.000  3.667  3.333  1.667    3    5    3    5    7   22   18    6     9  15     79.2     76.7 2
1964 12 14 12036 12036.5 1798  4  2.000  1.000  2.000  2.333  1.333  2.000  2.000  2.000    7    4    7    9    5    7    7    7     7  25     79.1     76.6 2
1964 12 15 12037 12037.5 1798  5  3.000  3.333  2.000  1.000  1.667  1.000  1.000  0.333   15   18    7    4    6    4    4    2     8  15     79.7     77.2 2
1964 12 16 12038 12038.5 1798  6  2.667  2.333  2.000  2.667  5.333  2.000  1.667  2.667   12    9    7   12   56    7    6   12    15  25     81.3     78.7 2
1964 12 17 12039 12039.5 1798  7  4.667  3.667  3.000  3.000  1.333  1.667  2.000  2.333   39   22   15   15    5    6    7    9    15  39     81.0     78.4 2
1964 12 18 12040 12040.5 1798  8  2.667  1.667  1.667  1.000  1.000  0.333  1.000  1.667   12    6    6    4    4    2    4    6     6  40     81.3     78.7 2
1964 12 19 12041 12041.5 1798  9  1.667  2.000  1.333  1.333  2.000  3.000  3.333  2.000    6    7    5    5    7   15   18    7     9  43     82.4     79.7 2
1964 12 20 12042 12042.5 1798 10  0.333  0.000  0.000  2.000  0.667  0.667  2.000  2.000    2    0    0    7    3    3    7    7     4  41     80.9     78.3 2
1964 12 21 12043 12043.5 1798 11  1.000  0.333  1.667  1.000  1.000  2.000  0.667  0.333    4    2    6    4    4    7    3    2     4  33     79.4     76.8 2
1964 12 22 12044 12044.5 1798 12  1.333  1.000  0.333  0.333  0.667  1.000  0.333  1.000    5    4    2    2    3    4    2    4     3  37     78.8     76.2 2
1964 12 23 12045 12045.5 1798 13  0.667  2.000  2.000  0.667  1.000  0.667  0.333  1.333    3    7    7    3    4    3    2    5     4  24     77.2     74.7 2
1964 12 24 12046 12046.5 1798 14  0.000  0.333  1.000  0.000  0.333  1.333  1.333  1.333    0    2    4    0    2    5    5    5     3  26     76.2     73.7 2
1964 12 25 12047 12047.5 1798 15  0.000  0.000  0.333  0.667  1.333  1.333  1.667  3.000    0    0    2    3    5    5    6   15     4  28     76.2     73.7 2
1964 12 26 12048 12048.5 1798 16  3.333  0.667  0.000  0.333  1.333  0.667  0.667  0.667   18    3    0    2    5    3    3    3     5  21     75.2     72.7 2
1964 12 27 12049 12049.5 1798 17  0.667  0.000  0.000  0.667  0.333  0.333  0.667  1.333    3    0    0    3    2    2    3    5     2  28     77.6     75.0 2
1964 12 28 12050 12050.5 1798 18  1.333  0.667  0.000  0.000  0.000  0.333  2.000  1.667    5    3    0    0    0    2    7    6     3  40     78.6     76.0 2
1964 12 29 12051 12051.5 1798 19  1.333  0.667  2.667  1.000  1.000  1.000  0.333  0.000    5    3   12    4    4    4    2    0     4  54     79.0     76.4 2
1964 12 30 12052 12052.5 1798 20  1.333  0.333  0.333  0.333  0.000  0.333  0.000  0.333    5    2    2    2    0    2    0    2     2  31     78.0     75.4 2
1964 12 31 12053 12053.5 1798 21  1.000  0.667  1.000  0.333  0.333  0.667  0.667  0.333    4    3    4    2    2    3    3    2     3  28     79.8     77.2 2
1965 01 01 12054 12054.5 1798 22  0.000  0.667  0.667  0.333  0.333  1.000  1.000  1.667    0    3    3    2    2    4    4    6     3  33     87.0     84.1 2
1965 01 02 12055 12055.5 1798 23  2.333  2.000  1.333  2.000  3.000  3.000  2.667  3.333    9    7    5    7   15   15   12   18    11  37     85.6     82.8 2
1965 01 03 12056 12056.5 1798 24  4.000  0.333  1.333  1.000  0.333  2.667  0.667  0.667   27    2    5    4    2   12    3    3     7  44     83.5     80.7 2
1965 01 04 12057 12057.5 1798 25  1.000  0.000  0.667  1.000  1.333  1.000  2.000  1.667    4    0    3    4    5    4    7    6     4  44     82.0     79.3 2
1965 01 05 12058 12058.5 1798 26  1.333  0.000  0.000  0.333  0.667  2.000  0.000  0.667    5    0    0    2    3    7    0    3     2  37     81.3     78.6 2
1965 01 06 12059 12059.5 1798 27  0.667  0.000  0.667  0.667  0.667  0.000  0.333  0.667    3    0    3    3    3    0    2    3     2  28     81.7     79.0 2
1965 01 07 12060 12060.5 1799  1  0.000  1.333  0.333  0.667  1.667  2.333  1.000  2.000    0    5    2    3    6    9    4    7     4  26     79.5     76.9 2
1965 01 08 12061 12061.5 1799  2  4.333  1.333  2.333  2.667  3.333  2.667  1.667  2.667   32    5    9   12   18   12    6   12    13  25     78.7     76.1 2
1965 01 09 12062 12062.5 1799  3  1.333  2.667  1.000  0.667  1.333  1.333  2.000  3.333    5   12    4    3    5    5    7   18     7  17     77.9     75.3 2
1965 01 10 12063 12063.5 1799  4  1.000  1.000  1.000  0.667  1.333  2.000  1.667  2.333    4    4    4    3    5    7    6    9     5  12     77.2     74.7 2
1965 01 11 12064 12064.5 1799  5  1.333  1.000  0.000  0.000  0.333  0.333  0.000  0.333    5    4    0    0    2    2    0    2     2  11     76.3     73.8 2
1965 01 12 12065 12065.5 1799  6  1.000  1.667  1.000  3.000  3.333  3.333  2.333  3.667    4    6    4   15   18   18    9   22    12   0     76.3     73.8 2
1965 01 13 12066 12066.5 1799  7  4.333  3.667  2.667  2.000  2.333  2.333  2.000  1.333   32   22   12    7    9    9    7    5    13   0     76.2     73.7 2
1965 01 14 12067 12067.5 1799  8  1.667  2.333  1.667  2.333  2.333  1.667  0.667  0.667    6    9    6    9    9    6    3    3     6  11     75.6     73.1 2
1965 01 15 12068 12068.5 1799  9  1.333  2.333  1.000  2.000  1.667  1.667  1.667  0.667    5    9    4    7    6    6    6    3     6  12     75.9     73.4 2
1965 01 16 12069 12069.5 1799 10  0.333  0.000  0.667  0.667  0.667  0.667  0.333  1.667    2    0    3    3    3    3    2    6     3  11     74.7     72.3 2
1965 01 17 12070 12070.5 1799 11  1.667  0.333  0.667  2.333  3.667  3.333  2.667  2.667    6    2    3    9   22   18   12   12    10  11     74.6     72.2 2
1965 01 18 12071 12071.5 1799 12  0.667  2.667  1.667  1.000  0.333  0.667  1.000  1.667    3   12    6    4    2    3    4    6     5  29     75.5     73.1 2
1965 01 19 12072 12072.5 1799 13  1.667  1.667  1.333  0.000  0.333  0.333  0.667  2.667    6    6    5    0    2    2    3   12     4  32     74.9     72.5 2
1965 01 20 12073 12073.5 1799 14  1.000  0.333  0.667  0.000  0.000  2.000  3.000  4.000    4    2    3    0    0    7   15   27     7  40     77.1     74.7 2
1965 01 21 12074 12074.5 1799 15  4.000  4.000  1.333  0.333  1.333  0.667  1.333  1.333   27   27    5    2    5    3    5    5    10  33     77.6     75.2 2
1965 01 22 12075 12075.5 1799 16  2.667  3.667  5.667  2.667  2.667  3.000  2.333  2.000   12   22   67   12   12   15    9    7    20  32     77.7     75.3 2
1965 01 23 12076 12076.5 1799 17  2.000  2.667  2.333  2.000  1.333  0.667  1.667  2.000    7   12    9    7    5    3    6    7     7  19     76.6     74.2 2
1965 01 24 12077 12077.5 1799 18  1.000  0.333  0.333  0.000  0.333  0.000  0.333  0.667    4    2    2    0    2    0    2    3     2  28     77.3     74.9 2
1965 01 25 12078 12078.5 1799 19  0.667  1.333  0.333  0.000  0.000  0.000  0.333  0.667    3    5    2    0    0    0    2    3     2  26     76.4     74.1 2
1965 01 26 12079 12079.5 1799 20  0.667  0.000  1.333  1.333  1.000  1.000  0.000  0.333    3    0    5    5    4    4    0    2     3  26     76.8     74.5 2
1965 01 27 12080 12080.5 1799 21  1.333  2.333  1.667  0.667  1.333  2.000  1.000  2.000    5    9    6    3    5    7    4    7     6  48     80.1     77.7 2
1965 01 28 12081 12081.5 1799 22  2.333  0.667  0.333  1.333  1.667  0.333  1.667  1.667    9    3    2    5    6    2    6    6     5  25     78.3     76.0 2
1965 01 29 12082 12082.5 1799 23  2.667  1.000  0.333  0.667  1.000  1.000  0.667  2.000   12    4    2    3    4    4    3    7     5  36     79.9     77.5 2
1965 01 30 12083 12083.5 1799 24  2.667  1.333  0.667  1.667  0.667  0.667  0.000  0.667   12    5    3    6    3    3    0    3     4  32     81.9     79.5 2
1965 01 31 12084 12084.5 1799 25  1.000  0.667  0.000  0.667  0.000  0.000  1.333  1.667    4    3    0    3    0    0    5    6     3  22     80.9     78.6 2
1965 02 01 12085 12085.5 1799 26  2.667  2.000  1.000  1.000  0.000  0.000  0.000  0.333   12    7    4    4    0    0    0    2     4  21     79.3     77.0 2
1965 02 02 12086 12086.5 1799 27  0.333  1.667  0.667  0.000  0.000  0.333  0.667  1.000    2    6    3    0    0    2    3    4     2  19     79.9     77.6 2
1965 02 03 12087 12087.5 1800  1  1.000  1.333  1.000  0.667  1.000  0.333  0.667  3.000    4    5    4    3    4    2    3   15     5  19     79.5     77.3 2
1965 02 04 12088 12088.5 1800  2  3.000  2.333  2.333  2.667  2.000  2.333  2.667  1.667   15    9    9   12    7    9   12    6    10  19     78.2     76.0 2
1965 02 05 12089 12089.5 1800  3  1.667  1.333  0.667  1.000  1.333  1.667  1.667  1.333    6    5    3    4    5    6    6    5     5  15     77.0     74.9 2
1965 02 06 12090 12090.5 1800  4  3.000  1.333  1.667  0.333  3.000  4.667  3.333  2.333   15    5    6    2   15   39   18    9    14  33     77.0     74.9 2
1965 02 07 12091 12091.5 1800  5  3.667  5.333  5.667  3.333  4.000  4.333  3.000  2.667   22   56   67   18   27   32   15   12    31  33     78.1     76.0 2
1965 02 08 12092 12092.5 1800  6  1.333  0.667  1.333  1.667  0.667  2.000  5.000  5.333    5    3    5    6    3    7   48   56    17  25     76.0     74.0 2
1965 02 09 12093 12093.5 1800  7  2.667  2.000  1.000  2.333  3.000  3.333  2.333  2.000   12    7    4    9   15   18    9    7    10  33     76.0     74.0 2
1965 02 10 12094 12094.5 1800  8  2.333  3.333  2.667  3.333  2.667  2.333  2.000  2.333    9   18   12   18   12    9    7    9    12  25     76.5     74.5 2
1965 02 11 12095 12095.5 1800  9  2.000  2.667  4.000  1.000  1.333  2.000  2.667  2.000    7   12   27    4    5    7   12    7    10  25     74.3     72.4 2
1965 02 12 12096 12096.5 1800 10  2.000  1.333  1.000  1.667  1.000  0.333  0.333  0.000    7    5    4    6    4    2    2    0     4  33     73.7     71.8 2
1965 02 13 12097 12097.5 1800 11  0.667  0.000  1.333  1.000  0.667  1.333  1.667  1.667    3    0    5    4    3    5    6    6     4  36     73.0     71.2 2
1965 02 14 12098 12098.5 1800 12  1.667  2.667  3.333  3.667  2.333  1.333  2.667  2.000    6   12   18   22    9    5   12    7    11  24     72.5     70.7 2
1965 02 15 12099 12099.5 1800 13  3.000  2.000  1.000  1.667  3.000  4.000  1.667  3.000   15    7    4    6   15   27    6   15    12  33     73.1     71.3 2
1965 02 16 12100 12100.5 1800 14  2.333  3.000  1.000  1.667  1.333  1.333  0.667  1.333    9   15    4    6    5    5    3    5     6  22     73.7     72.0 2
1965 02 17 12101 12101.5 1800 15  1.667  0.000  0.000  1.000  1.667  0.000  0.000  0.667    6    0    0    4    6    0    0    3     2  12     73.9     72.2 2
1965 02 18 12102 12102.5 1800 16  0.000  0.000  0.000  0.333  1.333  1.000  1.000  3.000    0    0    0    2    5    4    4   15     4  12     72.7     71.0 2
1965 02 19 12103 12103.5 1800 17  0.333  1.667  0.333  0.667  1.000  0.667  0.667  2.000    2    6    2    3    4    3    3    7     4   0     72.8     71.2 2
1965 02 20 12104 12104.5 1800 18  1.667  1.000  1.333  1.000  1.333  2.000  1.000  1.667    6    4    5    4    5    7    4    6     5   0     71.9     70.3 2
1965 02 21 12105 12105.5 1800 19  2.333  4.667  2.333  3.333  3.333  3.333  3.000  2.667    9   39    9   18   18   18   15   12    17  11     72.1     70.6 2
1965 02 22 12106 12106.5 1800 20  2.000  0.667  1.000  0.667  0.667  0.667  1.667  2.333    7    3    4    3    3    3    6    9     5   0     72.4     70.9 2
1965 02 23 12107 12107.5 1800 21  2.000  1.667  1.667  2.667  3.333  4.333  4.667  3.667    7    6    6   12   18   32   39   22    18   0     73.5     72.0 2
1965 02 24 12108 12108.5 1800 22  3.000  3.000  2.000  2.667  2.000  1.333  1.667  3.333   15   15    7   12    7    5    6   18    11  19     75.0     73.5 2
1965 02 25 12109 12109.5 1800 23  5.000  2.333  2.333  2.667  1.667  1.333  1.000  3.000   48    9    9   12    6    5    4   15    14  22     74.7     73.2 2
1965 02 26 12110 12110.5 1800 24  2.000  2.000  2.667  1.667  1.667  2.333  1.667  1.333    7    7   12    6    6    9    6    5     7  32     74.3     72.9 2
1965 02 27 12111 12111.5 1800 25  2.333  1.333  1.000  2.667  3.000  2.667  1.000  2.667    9    5    4   12   15   12    4   12     9  33     76.6     75.2 2
1965 02 28 12112 12112.5 1800 26  2.667  2.000  0.667  1.333  1.333  2.000  2.000  1.333   12    7    3    5    5    7    7    5     6  26     76.8     75.4 2
1965 03 01 12113 12113.5 1800 27  1.000  1.333  0.333  1.333  2.333  3.333  1.667  1.333    4    5    2    5    9   18    6    5     7  24     76.9     75.5 2
1965 03 02 12114 12114.5 1801  1  0.000  1.333  1.333  1.333  2.000  3.333  3.333  2.000    0    5    5    5    7   18   18    7     8  11     75.7     74.4 2
1965 03 03 12115 12115.5 1801  2  3.333  3.667  4.000  3.000  3.333  4.667  4.667  4.000   18   22   27   15   18   39   39   27    26   0     75.4     74.1 2
1965 03 04 12116 12116.5 1801  3  4.000  6.000  4.000  3.333  2.000  1.333  1.000  0.667   27   80   27   18    7    5    4    3    21  12     75.4     74.2 2
1965 03 05 12117 12117.5 1801  4  0.000  0.667  2.000  3.333  2.000  1.667  2.000  1.667    0    3    7   18    7    6    7    6     7  19     76.5     75.3 2
1965 03 06 12118 12118.5 1801  5  1.000  1.000  0.333  0.667  0.333  1.000  2.000  2.333    4    4    2    3    2    4    7    9     4  37     77.1     75.9 2
1965 03 07 12119 12119.5 1801  6  3.000  1.667  1.667  1.667  2.333  2.000  1.000  0.333   15    6    6    6    9    7    4    2     7  37     77.4     76.3 2
1965 03 08 12120 12120.5 1801  7  0.333  0.333  0.667  1.000  0.667  0.333  0.333  0.000    2    2    3    4    3    2    2    0     2  11     74.8     73.7 2
1965 03 09 12121 12121.5 1801  8  1.000  0.667  1.667  0.667  1.667  0.667  0.333  1.333    4    3    6    3    6    3    2    5     4   0     73.3     72.3 2
1965 03 10 12122 12122.5 1801  9  1.333  0.000  0.000  0.333  1.000  0.000  0.333  0.000    5    0    0    2    4    0    2    0     2  18     73.4     72.4 2
1965 03 11 12123 12123.5 1801 10  1.667  1.333  1.000  0.667  0.333  0.667  1.000  0.333    6    5    4    3    2    3    4    2     4  14     72.2     71.3 2
1965 03 12 12124 12124.5 1801 11  0.000  0.333  0.333  0.000  2.333  1.333  2.333  2.000    0    2    2    0    9    5    9    7     4  26     73.8     72.9 2
1965 03 13 12125 12125.5 1801 12  1.667  2.000  2.333  3.333  3.333  2.667  1.333  0.333    6    7    9   18   18   12    5    2    10  24     75.9     75.0 2
1965 03 14 12126 12126.5 1801 13  0.333  2.000  1.000  1.000  2.333  1.667  2.000  2.667    2    7    4    4    9    6    7   12     6  25     74.9     74.1 2
1965 03 15 12127 12127.5 1801 14  3.333  2.000  3.333  2.667  1.333  2.667  3.333  1.000   18    7   18   12    5   12   18    4    12  18     72.9     72.1 2
1965 03 16 12128 12128.5 1801 15  1.333  2.000  0.333  1.000  0.333  0.333  0.333  2.333    5    7    2    4    2    2    2    9     4  14     71.5     70.8 2
