#YYY MM DD  days  days_m  Bsr dB    Kp1    Kp2    Kp3    Kp4    Kp5    Kp6    Kp7    Kp8  ap1  ap2  ap3  ap4  ap5  ap6  ap7  ap8    Ap  SN F10.7obs F10.7adj D
2019 12 13 32123 32123.5 2542  3  1.333  2.000  1.333  0.333  0.000  0.333  0.667  0.000    5    7    5    2    0    2    3    0     3   0     68.9     66.8 2
2019 12 14 32124 32124.5 2542  4  0.667  0.000  0.333  0.000  0.333  0.333  0.000  1.333    3    0    2    0    2    2    0    5     2   0     70.3     68.1 2
2019 12 15 32125 32125.5 2542  5  2.000  2.000  1.000  0.333  0.333  0.333  0.667  2.333    7    7    4    2    2    2    3    9     4   0     71.0     68.8 2
2019 12 16 32126 32126.5 2542  6  0.667  0.000  0.333  0.000  1.000  0.667  0.333  0.000    3    0    2    0    4    3    2    0     2   0     70.0     67.7 2
2019 12 17 32127 32127.5 2542  7  0.000  0.667  1.000  0.667  0.000  0.000  0.000  0.000    0    3    4    3    0    0    0    0     1   0     70.5     68.2 2
2019 12 18 32128 32128.5 2542  8  1.000  1.333  1.333  3.333  3.667  4.000  2.667  1.333    4    5    5   18   22   27   12    5    12   0     70.2     68.0 2
2019 12 19 32129 32129.5 2542  9  3.000  3.667  3.667  2.333  2.000  2.333  1.333  0.333   15   22   22    9    7    9    5    2    11   0     69.9     67.7 2
2019 12 20 32130 32130.5 2542 10  2.333  1.000  1.000  0.333  1.667  2.000  1.000  1.667    9    4    4    2    6    7    4    6     5   0     70.0     67.7 2
2019 12 21 32131 32131.5 2542 11  2.333  0.333  1.333  1.000  0.667  0.333  1.667  0.667    9    2    5    4    3    2    6    3     4   0     70.6     68.4 2
2019 12 22 32132 32132.5 2542 12  1.667  0.000  1.667  0.000  0.333  0.333  1.000  1.000    6    0    6    0    2    2    4    4     3   0     71.0     68.7 2
2019 12 23 32133 32133.5 2542 13  0.000  1.333  0.333  1.333  1.000  0.667  0.000  0.333    0    5    2    5    4    3    0    2     3   0     72.6     70.2 2
2019 12 24 32134 32134.5 2542 14  1.333  0.000  0.333  0.333  0.333  0.000  0.000  0.000    5    0    2    2    2    0    0    0     1  16     72.7     70.3 2
2019 12 25 32135 32135.5 2542 15  0.333  0.000  0.667  0.667  0.333  1.000  1.667  1.667    2    0    3    3    2    4    6    6     3  23     72.1     69.8 2
2019 12 26 32136 32136.5 2542 16  2.333  1.000  0.333  0.667  0.333  0.667  0.667  1.000    9    4    2    3    2    3    3    4     4   8     72.1     69.7 2
2019 12 27 32137 32137.5 2542 17  1.000  0.667  0.667  0.667  0.000  0.333  0.000  0.000    4    3    3    3    0    2    0    0     2   0     72.4     70.1 2
2019 12 28 32138 32138.5 2542 18  0.667  0.333  0.000  0.000  0.000  0.333  0.000  0.333    3    2    0    0    0    2    0    2     1   0     72.2     69.8 2
2019 12 29 32139 32139.5 2542 19  0.000  0.000  0.333  0.000  0.000  0.000  0.000  0.667    0    0    2    0    0    0    0    3     1   0     72.0     69.6 2
2019 12 30 32140 32140.5 2542 20  0.000  0.000  0.333  0.333  0.000  0.667  0.333  0.667    0    0    2    2    0    3    2    3     2   0     70.9     68.6 2
2019 12 31 32141 32141.5 2542 21  0.667  1.000  0.333  0.000  0.667  0.667  1.333  0.667    3    4    2    0    3    3    5    3     3   0     70.5     68.2 2
2020 01 01 32142 32142.5 2542 22  0.333  0.000  0.000  0.667  0.667  1.333  1.000  0.667    2    0    0    3    3    5    4    3     2   6     71.8     69.4 2
2020 01 02 32143 32143.5 2542 23  0.000  0.000  0.333  0.333  0.333  0.667  1.000  1.000    0    0    2    2    2    3    4    4     2  12     71.9     69.5 2
2020 01 03 32144 32144.5 2542 24  0.667  1.000  2.667  2.000  1.000  0.667  0.333  1.333    3    4   12    7    4    3    2    5     5  13     71.2     68.9 2
2020 01 04 32145 32145.5 2542 25  1.667  0.667  0.667  0.667  1.000  2.000  2.333  2.000    6    3    3    3    4    7    9    7     5  12     72.2     69.8 2
2020 01 05 32146 32146.5 2542 26  1.667  1.000  1.667  1.333  2.000  2.000  3.333  2.667    6    4    6    5    7    7   18   12     8  14     71.8     69.4 2
2020 01 06 32147 32147.5 2542 27  3.333  3.000  1.667  0.333  0.667  1.000  2.333  1.667   18   15    6    2    3    4    9    6     8   7     70.5     68.1 2
2020 01 07 32148 32148.5 2543  1  1.000  1.667  1.000  0.333  0.667  1.000  1.333  2.000    4    6    4    2    3    4    5    7     4   4     71.6     69.3 2
2020 01 08 32149 32149.5 2543  2  1.000  1.000  0.333  0.333  1.667  2.667  1.667  2.333    4    4    2    2    6   12    6    9     6   4     73.7     71.2 2
2020 01 09 32150 32150.5 2543  3  2.667  3.000  3.667  2.333  1.667  2.333  2.333  1.667   12   15   22    9    6    9    9    6    11  15     74.4     71.9 2
2020 01 10 32151 32151.5 2543  4  1.000  0.667  2.333  2.333  1.667  1.667  1.333  0.667    4    3    9    9    6    6    5    3     6   4     72.8     70.4 2
2020 01 11 32152 32152.5 2543  5  2.000  2.333  2.000  1.333  0.333  1.333  0.333  0.667    7    9    7    5    2    5    2    3     5   0     73.5     71.0 2
2020 01 12 32153 32153.5 2543  6  1.000  1.667  0.667  0.333  0.333  0.000  0.000  0.333    4    6    3    2    2    0    0    2     2   0     71.9     69.5 2
2020 01 13 32154 32154.5 2543  7  0.333  0.667  0.333  0.333  0.333  0.000  0.667  0.667    2    3    2    2    2    0    3    3     2   0     71.5     69.1 2
2020 01 14 32155 32155.5 2543  8  0.333  0.333  0.333  0.667  0.333  0.333  0.000  0.000    2    2    2    3    2    2    0    0     2   0     71.9     69.5 2
2020 01 15 32156 32156.5 2543  9  0.333  0.000  0.667  2.000  0.667  0.667  0.667  1.333    2    0    3    7    3    3    3    5     3   0     71.2     68.9 2
2020 01 16 32157 32157.5 2543 10  0.667  2.333  1.667  1.333  0.667  0.667  0.333  0.333    3    9    6    5    3    3    2    2     4   0     71.8     69.4 2
2020 01 17 32158 32158.5 2543 11  0.667  0.333  0.333  0.000  0.333  1.333  1.000  0.333    3    2    2    0    2    5    4    2     2   0     70.1     67.9 2
2020 01 18 32159 32159.5 2543 12  1.667  1.667  0.667  0.000  0.333  0.000  0.000  0.333    6    6    3    0    2    0    0    2     2   0     71.3     69.0 2
2020 01 19 32160 32160.5 2543 13  0.000  0.667  0.000  0.000  0.000  0.333  0.000  0.000    0    3    0    0    0    2    0    0     1   0     71.8     69.5 2
2020 01 20 32161 32161.5 2543 14  0.000  0.333  0.000  0.000  0.000  0.000  0.333  0.000    0    2    0    0    0    0    2    0     0   0     71.2     69.0 2
2020 01 21 32162 32162.5 2543 15  0.000  0.000  0.667  1.000  1.333  2.667  2.333  2.333    0    0    3    4    5   12    9    9     5   0     70.5     68.3 2
2020 01 22 32163 32163.5 2543 16  1.667  2.333  1.000  1.333  1.000  0.333  1.000  3.000    6    9    4    5    4    2    4   15     6   0     71.9     69.6 2
2020 01 23 32164 32164.5 2543 17  1.667  2.333  0.333  0.333  0.000  0.333  1.333  0.667    6    9    2    2    0    2    5    3     4   0     70.8     68.6 2
2020 01 24 32165 32165.5 2543 18  1.000  0.000  0.000  0.000  0.333  0.333  0.333  0.333    4    0    0    0    2    2    2    2     2   8     71.0     68.8 2
2020 01 25 32166 32166.5 2543 19  0.000  2.333  0.667  0.333  0.333  0.000  0.333  0.000    0    9    3    2    2    0    2    0     2  12     72.7     70.4 2
2020 01 26 32167 32167.5 2543 20  1.000  0.667  0.000  0.333  1.000  1.667  0.667  0.000    4    3    0    2    4    6    3    0     3  19     74.7     72.4 2
2020 01 27 32168 32168.5 2543 21  0.333  1.000  1.000  0.000  0.333  0.000  0.000  0.000    2    4    4    0    2    0    0    0     2  14     72.9     70.7 2
2020 01 28 32169 32169.5 2543 22  1.000  1.333  1.000  0.333  0.000  0.333  0.667  3.000    4    5    4    2    0    2    3   15     4  12     74.2     72.0 2
2020 01 29 32170 32170.5 2543 23  3.000  3.333  1.667  1.333  0.333  1.667  1.667  2.000   15   18    6    5    2    6    6    7     8  12     74.3     72.0 2
2020 01 30 32171 32171.5 2543 24  2.000  2.667  2.000  1.667  2.333  3.333  3.333  3.000    7   12    7    6    9   18   18   15    12  12     74.1     71.9 2
2020 01 31 32172 32172.5 2543 25  2.333  3.667  1.667  2.000  1.000  0.667  0.000  1.333    9   22    6    7    4    3    0    5     7  12     73.9     71.7 2
2020 02 01 32173 32173.5 2543 26  1.000  0.333  1.000  0.667  2.000  2.000  1.667  2.333    4    2    4    3    7    7    6    9     5   6     72.5     70.4 2
2020 02 02 32174 32174.5 2543 27  2.000  1.000  1.000  0.667  0.333  1.333  2.333  2.333    7    4    4    3    2    5    9    9     5   0     72.2     70.2 2
2020 02 03 32175 32175.5 2544  1  1.333  2.000  1.333  0.333  0.333  0.333  1.000  0.333    5    7    5    2    2    2    4    2     4   0     72.1     70.0 2
2020 02 04 32176 32176.5 2544  2  2.000  1.667  0.667  1.000  0.667  1.333  1.333  2.667    7    6    3    4    3    5    5   12     6   0     70.3     68.3 2
2020 02 05 32177 32177.5 2544  3  1.667  2.000  1.333  1.667  1.000  0.333  0.667  0.333    6    7    5    6    4    2    3    2     4   0     70.6     68.6 2
2020 02 06 32178 32178.5 2544  4  0.667  2.333  4.000  3.000  3.000  2.333  4.000  3.000    3    9   27   15   15    9   27   15    15   0     71.3     69.3 2
2020 02 07 32179 32179.5 2544  5  3.000  3.000  3.000  1.333  3.000  2.667  2.667  3.333   15   15   15    5   15   12   12   18    13   0     70.8     68.9 2
2020 02 08 32180 32180.5 2544  6  2.667  1.667  0.667  0.667  2.000  1.333  1.333  1.333   12    6    3    3    7    5    5    5     6   0     72.0     70.0 2
2020 02 09 32181 32181.5 2544  7  2.667  1.667  1.000  1.000  0.667  1.667  1.667  2.000   12    6    4    4    3    6    6    7     6   0     70.6     68.8 2
2020 02 10 32182 32182.5 2544  8  2.000  1.000  1.667  1.000  0.667  0.667  1.000  1.333    7    4    6    4    3    3    4    5     4   0     70.2     68.3 2
2020 02 11 32183 32183.5 2544  9  2.667  3.000  1.667  0.333  0.000  0.000  0.667  1.333   12   15    6    2    0    0    3    5     5   0     71.1     69.3 2
2020 02 12 32184 32184.5 2544 10  1.667  2.000  1.333  2.000  0.667  0.000  0.000  1.333    6    7    5    7    3    0    0    5     4   0     71.6     69.8 2
2020 02 13 32185 32185.5 2544 11  0.333  0.000  0.667  0.333  0.000  0.333  0.333  1.333    2    0    3    2    0    2    2    5     2   0     71.2     69.4 2
2020 02 14 32186 32186.5 2544 12  1.667  1.000  0.333  0.000  0.000  0.000  0.000  0.667    6    4    2    0    0    0    0    3     2   0     71.3     69.5 2
2020 02 15 32187 32187.5 2544 13  1.000  0.000  0.000  2.000  2.667  1.000  0.667  0.667    4    0    0    7   12    4    3    3     4   0     70.6     68.8 2
2020 02 16 32188 32188.5 2544 14  2.333  0.667  0.000  0.667  0.333  0.333  0.000  0.000    9    3    0    3    2    2    0    0     2   0     70.5     68.8 2
2020 02 17 32189 32189.5 2544 15  1.333  0.333  1.333  0.667  1.000  1.333  3.000  3.000    5    2    5    3    4    5   15   15     7   0     70.7     69.0 2
2020 02 18 32190 32190.5 2544 16  0.667  2.333  3.667  2.000  3.000  3.000  3.333  2.667    3    9   22    7   15   15   18   12    13   0     71.0     69.4 2
2020 02 19 32191 32191.5 2544 17  2.333  4.000  3.333  3.333  2.000  1.333  1.000  1.667    9   27   18   18    7    5    4    6    12   0     71.0     69.4 2
2020 02 20 32192 32192.5 2544 18  2.333  2.667  1.667  1.000  1.667  0.667  2.333  2.333    9   12    6    4    6    3    9    9     7   0     70.8     69.2 2
2020 02 21 32193 32193.5 2544 19  3.667  2.667  2.667  3.333  1.667  3.000  1.333  3.000   22   12   12   18    6   15    5   15    13   0     71.2     69.6 2
2020 02 22 32194 32194.5 2544 20  2.667  2.000  1.333  1.667  1.667  2.000  2.667  1.667   12    7    5    6    6    7   12    6     8   0     72.3     70.7 2
2020 02 23 32195 32195.5 2544 21  0.667  0.333  1.000  0.333  0.333  1.333  2.000  2.333    3    2    4    2    2    5    7    9     4   0     70.2     68.8 2
2020 02 24 32196 32196.5 2544 22  2.000  1.667  0.000  0.333  0.667  0.333  0.667  1.333    7    6    0    2    3    2    3    5     4   0     70.1     68.7 2
2020 02 25 32197 32197.5 2544 23  1.333  0.333  0.333  0.333  0.667  0.000  0.000  0.333    5    2    2    2    3    0    0    2     2   0     70.6     69.1 2
2020 02 26 32198 32198.5 2544 24  0.333  0.333  0.667  0.000  0.667  0.333  2.333  1.000    2    2    3    0    3    2    9    4     3   0     70.1     68.7 2
2020 02 27 32199 32199.5 2544 25  2.000  0.000  0.333  0.667  0.667  0.333  0.333  0.667    7    0    2    3    3    2    2    3     3   0     70.9     69.6 2
2020 02 28 32200 32200.5 2544 26  1.667  1.667  1.000  1.667  1.333  1.333  0.667  2.333    6    6    4    6    5    5    3    9     6   0     70.6     69.3 2
2020 02 29 32201 32201.5 2544 27  1.667  1.667  1.333  2.333  2.333  2.667  2.000  3.667    6    6    5    9    9   12    7   22    10   0     70.1     68.8 2
2020 03 01 32202 32202.5 2545  1  3.333  1.333  1.333  2.000  0.667  0.667  0.667  1.000   18    5    5    7    3    3    3    4     6   0     69.3     68.1 2
2020 03 02 32203 32203.5 2545  2  1.667  1.000  0.000  0.667  2.000  1.333  0.333  1.000    6    4    0    3    7    5    2    4     4   0     69.3     68.1 2
2020 03 03 32204 32204.5 2545  3  2.000  1.000  0.667  1.333  2.000  1.667  0.667  2.000    7    4    3    5    7    6    3    7     5   0     70.0     68.8 2
2020 03 04 32205 32205.5 2545  4  0.000  1.333  1.000  1.000  1.667  3.000  2.000  1.333    0    5    4    4    6   15    7    5     6   0     69.8     68.7 2
2020 03 05 32206 32206.5 2545  5  0.667  1.000  1.000  0.667  1.667  0.667  0.667  0.000    3    4    4    3    6    3    3    0     3   0     69.5     68.3 2
2020 03 06 32207 32207.5 2545  6  0.667  0.333  1.000  1.667  2.000  1.667  0.000  0.000    3    2    4    6    7    6    0    0     4   0     70.0     68.9 2
2020 03 07 32208 32208.5 2545  7  0.333  1.000  1.333  1.000  2.000  0.667  0.333  0.333    2    4    5    4    7    3    2    2     4   2     69.9     68.8 2
2020 03 08 32209 32209.5 2545  8  1.333  1.667  1.333  0.333  0.667  1.667  1.667  1.667    5    6    5    2    3    6    6    6     5  16     70.2     69.2 2
2020 03 09 32210 32210.5 2545  9  0.667  2.000  1.667  0.667  1.000  1.333  1.667  1.000    3    7    6    3    4    5    6    4     5  11     70.8     69.8 2
2020 03 10 32211 32211.5 2545 10  2.000  0.333  1.333  0.667  0.667  0.667  0.000  1.000    7    2    5    3    3    3    0    4     3   0     70.8     69.8 2
2020 03 11 32212 32212.5 2545 11  1.667  0.333  0.333  0.667  0.667  0.333  0.000  0.333    6    2    2    3    3    2    0    2     2   0     70.5     69.6 2
2020 03 12 32213 32213.5 2545 12  0.667  1.333  1.667  0.667  1.333  2.333  2.667  0.667    3    5    6    3    5    9   12    3     6   0     69.9     69.1 2
2020 03 13 32214 32214.5 2545 13  2.000  2.667  2.000  2.333  1.000  1.667  1.000  1.000    7   12    7    9    4    6    4    4     7   0     68.8     67.9 2
2020 03 14 32215 32215.5 2545 14  0.000  0.000  0.333  0.667  0.667  0.333  1.000  0.667    0    0    2    3    3    2    4    3     2   0     68.1     67.4 2
2020 03 15 32216 32216.5 2545 15  0.000  0.333  0.333  1.667  1.333  1.000  1.667  1.667    0    2    2    6    5    4    6    6     4   0     70.2     69.5 2
2020 03 16 32217 32217.5 2545 16  2.000  0.333  0.667  1.000  1.333  1.000  1.667  0.667    7    2    3    4    5    4    6    3     4   0     69.8     69.1 2
2020 03 17 32218 32218.5 2545 17  1.667  0.333  1.333  1.667  1.333  1.667  1.333  1.667    6    2    5    6    5    6    5    6     5   0     71.6     70.9 2
2020 03 18 32219 32219.5 2545 18  0.333  0.667  0.667  0.333  2.000  2.000  3.000  1.667    2    3    3    2    7    7   15    6     6   3     72.0     71.4 2
2020 03 19 32220 32220.5 2545 19  4.333  2.333  2.333  2.000  2.333  1.667  0.667  1.667   32    9    9    7    9    6    3    6    10   0     72.1     71.5 2
2020 03 20 32221 32221.5 2545 20  2.333  1.000  2.000  0.000  0.667  2.000  2.000  2.667    9    4    7    0    3    7    7   12     6   0     71.7     71.1 2
2020 03 21 32222 32222.5 2545 21  1.667  2.333  3.000  2.000  1.333  2.000  1.667  1.333    6    9   15    7    5    7    6    5     8   0     70.8     70.3 2
2020 03 22 32223 32223.5 2545 22  2.333  2.000  1.000  1.000  1.333  1.667  2.333  1.667    9    7    4    4    5    6    9    6     6   0     70.2     69.8 2
2020 03 23 32224 32224.5 2545 23  2.333  3.333  1.333  3.000  2.333  2.000  3.333  2.000    9   18    5   15    9    7   18    7    11   0     70.4     69.9 2
2020 03 24 32225 32225.5 2545 24  2.667  1.000  1.000  0.333  0.333  0.333  0.333  0.000   12    4    4    2    2    2    2    0     4   0     71.2     70.8 2
2020 03 25 32226 32226.5 2545 25  1.667  0.000  0.333  0.667  1.000  0.000  0.333  1.667    6    0    2    3    4    0    2    6     3   0     71.2     70.9 2
2020 03 26 32227 32227.5 2545 26  0.333  0.333  0.333  1.000  1.333  1.667  0.667  3.000    2    2    2    4    5    6    3   15     5   0     70.2     69.9 2
2020 03 27 32228 32228.5 2545 27  2.000  1.667  1.000  0.667  1.000  2.000  2.000  0.333    7    6    4    3    4    7    7    2     5   0     69.4     69.2 2
2020 03 28 32229 32229.5 2546  1  0.000  0.667  1.333  1.667  1.333  0.333  1.667  2.333    0    3    5    6    5    2    6    9     4   0     69.2     69.0 2
2020 03 29 32230 32230.5 2546  2  0.667  0.333  2.000  2.000  3.333  2.000  1.667  1.000    3    2    7    7   18    7    6    4     7   0     68.8     68.6 2
2020 03 30 32231 32231.5 2546  3  1.333  2.333  1.333  1.000  1.333  3.333  3.333  4.000    5    9    5    4    5   18   18   27    11   3     69.3     69.1 2
2020 03 31 32232 32232.5 2546  4  3.333  4.000  3.667  2.000  3.000  2.667  2.333  1.333   18   27   22    7   15   12    9    5    14  11     69.9     69.8 2
2020 04 01 32233 32233.5 2546  5  2.000  2.333  1.000  0.667  0.333  1.333  1.000  2.000    7    9    4    3    2    5    4    7     5  13     69.2     69.2 2
2020 04 02 32234 32234.5 2546  6  1.000  2.000  2.000  1.333  1.000  0.667  2.000  2.667    4    7    7    5    4    3    7   12     6  13     69.8     69.7 2
2020 04 03 32235 32235.5 2546  7  2.333  2.000  0.667  0.667  1.000  1.333  2.333  3.667    9    7    3    3    4    5    9   22     8  13     69.9     70.0 2
2020 04 04 32236 32236.5 2546  8  2.000  0.333  0.000  1.333  0.333  0.667  1.667  1.667    7    2    0    5    2    3    6    6     4  13     70.1     70.2 2
2020 04 05 32237 32237.5 2546  9  1.667  1.333  0.667  1.333  1.000  0.667  0.333  1.000    6    5    3    5    4    3    2    4     4   0     71.2     71.3 2
2020 04 06 32238 32238.5 2546 10  1.000  1.000  0.333  0.000  1.000  0.333  0.000  0.000    4    4    2    0    4    2    0    0     2   0     69.9     70.1 2
2020 04 07 32239 32239.5 2546 11  0.000  0.000  0.000  0.333  0.000  0.333  2.000  2.000    0    0    0    2    0    2    7    7     2   0     69.9     70.1 2
2020 04 08 32240 32240.5 2546 12  1.667  2.667  2.000  2.667  3.333  3.667  1.667  3.333    6   12    7   12   18   22    6   18    13   0     70.4     70.7 2
2020 04 09 32241 32241.5 2546 13  1.667  0.667  0.667  0.667  1.333  0.333  1.667  1.000    6    3    3    3    5    2    6    4     4   0     70.3     70.6 2
2020 04 10 32242 32242.5 2546 14  0.000  0.667  1.000  1.333  1.000  2.333  1.000  0.333    0    3    4    5    4    9    4    2     4   0     69.2     69.5 2
2020 04 11 32243 32243.5 2546 15  1.000  0.667  0.667  0.667  2.000  3.333  2.333  2.333    4    3    3    3    7   18    9    9     7   0     70.6     70.9 2
2020 04 12 32244 32244.5 2546 16  0.667  1.667  1.333  1.000  2.333  1.667  2.667  1.333    3    6    5    4    9    6   12    5     6   0     70.8     71.1 2
2020 04 13 32245 32245.5 2546 17  1.000  1.667  0.667  0.667  1.333  1.333  1.333  1.333    4    6    3    3    5    5    5    5     4   0     70.3     70.7 2
2020 04 14 32246 32246.5 2546 18  2.333  3.333  2.333  1.667  0.667  0.333  0.333  2.000    9   18    9    6    3    2    2    7     7   0     68.9     69.4 2
2020 04 15 32247 32247.5 2546 19  3.000  2.667  1.667  1.000  1.000  0.667  1.000  1.333   15   12    6    4    4    3    4    5     7   0     68.4     68.9 2
2020 04 16 32248 32248.5 2546 20  2.000  1.000  1.000  0.333  0.333  1.000  1.000  0.333    7    4    4    2    2    4    4    2     4   0     68.5     69.0 2
2020 04 17 32249 32249.5 2546 21  1.000  0.333  1.333  1.000  0.667  0.333  0.333  1.333    4    2    5    4    3    2    2    5     3   0     67.9     68.4 2
2020 04 18 32250 32250.5 2546 22  1.333  1.667  1.333  1.000  0.667  0.333  0.333  0.000    5    6    5    4    3    2    2    0     3   0     69.8     70.4 2
2020 04 19 32251 32251.5 2546 23  0.000  0.000  0.333  0.000  0.667  0.333  0.333  0.000    0    0    2    0    3    2    2    0     1   0     68.6     69.2 2
2020 04 20 32252 32252.5 2546 24  2.333  3.000  3.333  4.667  4.333  2.333  0.333  0.667    9   15   18   39   32    9    2    3    16   0     68.2     68.9 2
2020 04 21 32253 32253.5 2546 25  1.333  1.667  1.000  1.667  2.667  3.333  2.000  2.333    5    6    4    6   12   18    7    9     8   0     69.1     69.8 2
2020 04 22 32254 32254.5 2546 26  3.000  3.000  1.333  1.000  1.667  1.000  1.000  1.333   15   15    5    4    6    4    4    5     7   0     70.7     71.4 2
2020 04 23 32255 32255.5 2546 27  0.667  1.000  0.333  1.000  0.333  0.333  0.333  1.667    3    4    2    4    2    2    2    6     3   0     68.7     69.5 2
2020 04 24 32256 32256.5 2547  1  2.333  0.667  0.667  1.000  1.000  2.000  2.333  2.667    9    3    3    4    4    7    9   12     6   0     69.7     70.5 2
2020 04 25 32257 32257.5 2547  2  2.333  2.000  1.667  0.333  0.667  1.000  0.000  0.000    9    7    6    2    3    4    0    0     4   6     68.9     69.8 2
2020 04 26 32258 32258.5 2547  3  0.667  2.000  0.667  1.333  1.667  1.667  1.667  2.667    3    7    3    5    6    6    6   12     6  13     69.2     70.1 2
2020 04 27 32259 32259.5 2547  4  2.667  1.333  1.000  0.667  1.667  2.000  2.000  1.000   12    5    4    3    6    7    7    4     6  26     69.0     69.9 2
2020 04 28 32260 32260.5 2547  5  2.667  1.000  0.000  1.333  1.000  1.333  0.667  1.333   12    4    0    5    4    5    3    5     5  15     69.0     69.9 2
2020 04 29 32261 32261.5 2547  6  1.000  0.333  0.000  0.333  0.667  0.333  0.667  0.333    4    2    0    2    3    2    3    2     2  24     69.9     71.0 2
2020 04 30 32262 32262.5 2547  7  1.000  0.333  0.333  0.333  0.000  0.000  0.000  0.000    4    2    2    2    0    0    0    0     1  20     69.8     70.9 2
2020 05 01 32263 32263.5 2547  8  0.333  1.333  2.000  1.333  1.667  1.000  0.333  0.667    2    5    7    5    6    4    2    3     4   4     70.2     71.3 2
2020 05 02 32264 32264.5 2547  9  0.000  1.667  1.667  1.333  1.000  1.000  0.667  1.000    0    6    6    5    4    4    3    4     4   0     69.2     70.3 2
2020 05 03 32265 32265.5 2547 10  0.333  1.333  0.333  0.333  0.667  0.333  1.667  2.667    2    5    2    2    3    2    6   12     4   0     68.7     69.8 2
2020 05 04 32266 32266.5 2547 11  1.667  1.333  0.667  1.333  2.000  1.333  0.333  1.000    6    5    3    5    7    5    2    4     5   0     69.3     70.5 2
2020 05 05 32267 32267.5 2547 12  1.333  1.333  1.000  1.333  0.667  2.000  1.667  2.000    5    5    4    5    3    7    6    7     5   0     69.3     70.5 2
2020 05 06 32268 32268.5 2547 13  3.333  2.333  0.000  0.333  0.667  0.333  0.667  0.333   18    9    0    2    3    2    3    2     5   0     69.8     71.1 2
2020 05 07 32269 32269.5 2547 14  0.333  1.000  1.333  1.000  1.000  0.333  0.333  0.333    2    4    5    4    4    2    2    2     3   0     68.7     70.0 2
2020 05 08 32270 32270.5 2547 15  1.000  0.333  0.667  0.667  1.333  0.000  0.333  1.000    4    2    3    3    5    0    2    4     3   0     67.9     69.2 2
2020 05 09 32271 32271.5 2547 16  0.667  0.000  0.000  0.333  0.333  0.333  0.333  0.000    3    0    0    2    2    2    2    0     1   0     71.0     72.4 2
2020 05 10 32272 32272.5 2547 17  0.333  0.000  0.000  0.333  0.333  1.000  1.667  2.333    2    0    0    2    2    4    6    9     3   0     67.9     69.3 2
2020 05 11 32273 32273.5 2547 18  1.333  1.667  1.667  1.333  0.333  0.333  0.333  0.667    5    6    6    5    2    2    2    3     4   0     66.2     67.5 2
2020 05 12 32274 32274.5 2547 19  0.667  0.333  0.667  0.333  0.667  0.333  0.333  2.333    3    2    3    2    3    2    2    9     3   0     68.9     70.3 2
2020 05 13 32275 32275.5 2547 20  1.333  0.333  0.000  0.667  0.667  1.000  0.333  1.333    5    2    0    3    3    4    2    5     3   0     68.8     70.2 2
2020 05 14 32276 32276.5 2547 21  0.333  0.333  0.333  0.333  0.333  0.333  0.333  0.333    2    2    2    2    2    2    2    2     2   0     67.6     69.0 2
2020 05 15 32277 32277.5 2547 22  0.333  1.000  1.000  1.000  0.333  0.333  0.333  0.000    2    4    4    4    2    2    2    0     2   0     67.8     69.4 2
