#YYY MM DD  days  days_m  Bsr dB    Kp1    Kp2    Kp3    Kp4    Kp5    Kp6    Kp7    Kp8  ap1  ap2  ap3  ap4  ap5  ap6  ap7  ap8    Ap  SN F10.7obs F10.7adj D
1945 05 30  4898  4898.5 1533 21  2.000  2.000  2.000  2.333  3.000  4.000  3.333  4.333    7    7    7    9   15   27   18   32    15  32     -1.0     -1.0 2
1945 05 31  4899  4899.5 1533 22  2.667  2.000  2.667  3.000  2.667  2.333  1.333  0.667   12    7   12   15   12    9    5    3     9  47     -1.0     -1.0 2
1945 06 01  4900  4900.5 1533 23  0.667  1.333  1.000  0.667  0.667  1.000  1.333  0.333    3    5    4    3    3    4    5    2     4  33     -1.0     -1.0 2
1945 06 02  4901  4901.5 1533 24  0.000  0.333  0.667  0.667  0.333  0.667  1.333  1.667    0    2    3    3    2    3    5    6     3  17     -1.0     -1.0 2
1945 06 03  4902  4902.5 1533 25  1.333  2.000  1.667  0.667  1.333  0.333  0.333  0.333    5    7    6    3    5    2    2    2     4  37     -1.0     -1.0 2
1945 06 04  4903  4903.5 1533 26  0.000  0.333  0.333  0.333  1.667  0.667  0.667  1.333    0    2    2    2    6    3    3    5     3  13     -1.0     -1.0 2
1945 06 05  4904  4904.5 1533 27  0.667  1.333  1.000  1.000  0.667  1.333  2.000  2.000    3    5    4    4    3    5    7    7     5  37     -1.0     -1.0 2
1945 06 06  4905  4905.5 1534  1  1.667  2.667  4.333  4.667  4.333  3.667  3.000  3.667    6   12   32   39   32   22   15   22    22  37     -1.0     -1.0 2
1945 06 07  4906  4906.5 1534  2  3.000  3.000  3.333  1.667  2.333  2.333  3.667  3.000   15   15   18    6    9    9   22   15    14  38     -1.0     -1.0 2
1945 06 08  4907  4907.5 1534  3  3.667  4.000  3.667  2.667  3.000  3.667  2.667  3.000   22   27   22   12   15   22   12   15    18  13     -1.0     -1.0 2
1945 06 09  4908  4908.5 1534  4  2.000  2.000  3.000  2.000  1.667  3.000  3.000  2.667    7    7   15    7    6   15   15   12    10  32     -1.0     -1.0 2
1945 06 10  4909  4909.5 1534  5  3.000  3.333  3.000  3.000  2.000  3.000  2.000  2.333   15   18   15   15    7   15    7    9    13  35     -1.0     -1.0 2
1945 06 11  4910  4910.5 1534  6  3.000  2.333  2.000  1.333  2.333  1.333  2.667  1.333   15    9    7    5    9    5   12    5     8  58     -1.0     -1.0 2
1945 06 12  4911  4911.5 1534  7  0.667  1.333  1.667  1.333  1.333  0.667  1.333  1.333    3    5    6    5    5    3    5    5     5  70     -1.0     -1.0 2
1945 06 13  4912  4912.5 1534  8  0.667  1.667  2.000  1.667  1.667  1.667  0.667  1.000    3    6    7    6    6    6    3    4     5  83     -1.0     -1.0 2
1945 06 14  4913  4913.5 1534  9  1.667  1.333  1.000  1.000  0.333  1.000  1.333  1.000    6    5    4    4    2    4    5    4     4  88     -1.0     -1.0 2
1945 06 15  4914  4914.5 1534 10  1.333  1.000  1.000  1.000  1.333  0.333  0.667  0.667    5    4    4    4    5    2    3    3     4  88     -1.0     -1.0 2
1945 06 16  4915  4915.5 1534 11  0.667  0.333  0.667  1.000  0.667  1.333  1.667  1.667    3    2    3    4    3    5    6    6     4 113     -1.0     -1.0 2
1945 06 17  4916  4916.5 1534 12  1.667  1.667  1.667  2.000  2.333  3.333  0.667  0.667    6    6    6    7    9   18    3    3     7 117     -1.0     -1.0 2
1945 06 18  4917  4917.5 1534 13  0.667  2.000  1.667  0.333  0.667  1.000  2.000  1.333    3    7    6    2    3    4    7    5     5 112     -1.0     -1.0 2
1945 06 19  4918  4918.5 1534 14  0.667  1.000  1.000  0.667  1.000  1.000  2.000  2.333    3    4    4    3    4    4    7    9     5  98     -1.0     -1.0 2
1945 06 20  4919  4919.5 1534 15  2.333  1.667  1.333  2.000  1.667  1.000  1.333  1.333    9    6    5    7    6    4    5    5     6 107     -1.0     -1.0 2
1945 06 21  4920  4920.5 1534 16  1.333  1.667  0.667  0.667  0.667  1.000  0.333  0.667    5    6    3    3    3    4    2    3     4 103     -1.0     -1.0 2
1945 06 22  4921  4921.5 1534 17  0.333  0.000  0.333  0.000  0.667  1.000  0.333  0.333    2    0    2    0    3    4    2    2     2  93     -1.0     -1.0 2
1945 06 23  4922  4922.5 1534 18  0.333  1.000  2.000  2.000  1.333  1.000  0.333  0.333    2    4    7    7    5    4    2    2     4  80     -1.0     -1.0 2
1945 06 24  4923  4923.5 1534 19  0.667  1.333  1.000  0.667  1.000  0.333  1.000  1.333    3    5    4    3    4    2    4    5     4  65     -1.0     -1.0 2
1945 06 25  4924  4924.5 1534 20  3.000  2.667  1.000  1.000  0.333  0.333  1.667  1.333   15   12    4    4    2    2    6    5     6  47     -1.0     -1.0 2
1945 06 26  4925  4925.5 1534 21  1.000  0.667  0.333  0.333  1.000  0.333  1.000  2.000    4    3    2    2    4    2    4    7     4  42     -1.0     -1.0 2
1945 06 27  4926  4926.5 1534 22  2.000  3.333  3.667  3.667  2.333  2.333  1.333  1.000    7   18   22   22    9    9    5    4    12  43     -1.0     -1.0 2
1945 06 28  4927  4927.5 1534 23  2.000  1.333  1.667  1.667  1.333  1.333  0.333  1.667    7    5    6    6    5    5    2    6     5  38     -1.0     -1.0 2
1945 06 29  4928  4928.5 1534 24  1.000  1.667  0.667  0.667  0.667  0.333  0.333  0.333    4    6    3    3    3    2    2    2     3  32     -1.0     -1.0 2
1945 06 30  4929  4929.5 1534 25  0.333  2.333  2.000  1.333  3.000  4.333  2.000  3.333    2    9    7    5   15   32    7   18    12  38     -1.0     -1.0 2
1945 07 01  4930  4930.5 1534 26  6.000  4.667  5.000  4.667  5.000  4.667  4.333  3.000   80   39   48   39   48   39   32   15    42  23     -1.0     -1.0 2
1945 07 02  4931  4931.5 1534 27  4.667  2.333  1.333  1.667  2.333  2.000  1.333  2.333   39    9    5    6    9    7    5    9    11   0     -1.0     -1.0 2
1945 07 03  4932  4932.5 1535  1  3.000  2.667  1.667  1.333  1.000  0.667  0.667  1.333   15   12    6    5    4    3    3    5     7  12     -1.0     -1.0 2
1945 07 04  4933  4933.5 1535  2  0.667  1.667  3.333  3.667  4.000  3.667  2.000  3.000    3    6   18   22   27   22    7   15    15  13     -1.0     -1.0 2
1945 07 05  4934  4934.5 1535  3  3.333  3.000  4.000  4.333  1.667  1.000  2.333  3.333   18   15   27   32    6    4    9   18    16  32     -1.0     -1.0 2
1945 07 06  4935  4935.5 1535  4  3.333  4.333  5.667  5.000  2.667  3.667  2.000  2.000   18   32   67   48   12   22    7    7    27  57     -1.0     -1.0 2
1945 07 07  4936  4936.5 1535  5  1.333  2.000  1.333  1.000  2.333  1.667  2.333  4.000    5    7    5    4    9    6    9   27     9  30     -1.0     -1.0 2
1945 07 08  4937  4937.5 1535  6  3.000  4.333  2.667  2.667  2.333  2.333  2.667  2.667   15   32   12   12    9    9   12   12    14  53     -1.0     -1.0 2
1945 07 09  4938  4938.5 1535  7  2.667  1.333  1.667  1.000  2.000  1.667  1.000  1.333   12    5    6    4    7    6    4    5     6  48     -1.0     -1.0 2
1945 07 10  4939  4939.5 1535  8  0.667  0.667  0.000  0.333  1.333  1.333  1.333  1.000    3    3    0    2    5    5    5    4     3  85     -1.0     -1.0 2
1945 07 11  4940  4940.5 1535  9  1.000  1.000  1.333  0.333  0.667  1.333  1.000  1.000    4    4    5    2    3    5    4    4     4  95     -1.0     -1.0 2
1945 07 12  4941  4941.5 1535 10  1.333  2.333  1.333  1.000  1.333  0.667  0.667  0.667    5    9    5    4    5    3    3    3     5 133     -1.0     -1.0 2
1945 07 13  4942  4942.5 1535 11  1.333  1.000  1.000  1.333  1.000  0.667  0.333  1.000    5    4    4    5    4    3    2    4     4 167     -1.0     -1.0 2
1945 07 14  4943  4943.5 1535 12  0.667  1.667  0.667  2.000  1.667  1.000  0.333  0.333    3    6    3    7    6    4    2    2     4 163     -1.0     -1.0 2
1945 07 15  4944  4944.5 1535 13  0.667  0.667  0.333  0.667  0.667  1.000  1.000  0.667    3    3    2    3    3    4    4    3     3 175     -1.0     -1.0 2
1945 07 16  4945  4945.5 1535 14  1.333  1.667  0.000  1.000  3.000  2.667  2.667  3.000    5    6    0    4   15   12   12   15     9 165     -1.0     -1.0 2
1945 07 17  4946  4946.5 1535 15  2.000  1.000  2.000  2.333  1.333  4.333  4.667  3.000    7    4    7    9    5   32   39   15    15 147     -1.0     -1.0 2
1945 07 18  4947  4947.5 1535 16  2.667  2.667  2.333  2.333  2.000  0.667  1.333  1.667   12   12    9    9    7    3    5    6     8 127     -1.0     -1.0 2
1945 07 19  4948  4948.5 1535 17  3.000  2.333  1.667  2.000  1.000  0.333  1.000  2.333   15    9    6    7    4    2    4    9     7 145     -1.0     -1.0 2
1945 07 20  4949  4949.5 1535 18  0.333  0.333  0.667  0.667  1.333  0.667  0.333  0.667    2    2    3    3    5    3    2    3     3  88     -1.0     -1.0 2
1945 07 21  4950  4950.5 1535 19  0.667  0.667  0.667  1.000  1.000  1.667  0.333  0.333    3    3    3    4    4    6    2    2     3  68     -1.0     -1.0 2
1945 07 22  4951  4951.5 1535 20  1.000  1.000  0.667  0.667  1.000  0.667  1.667  0.333    4    4    3    3    4    3    6    2     4  58     -1.0     -1.0 2
1945 07 23  4952  4952.5 1535 21  0.333  1.000  0.333  0.333  2.000  3.000  3.333  5.333    2    4    2    2    7   15   18   56    13  45     -1.0     -1.0 2
1945 07 24  4953  4953.5 1535 22  3.667  1.667  1.667  2.000  1.667  1.333  1.333  0.333   22    6    6    7    6    5    5    2     7  47     -1.0     -1.0 2
1945 07 25  4954  4954.5 1535 23  1.667  1.333  0.667  1.333  0.667  0.667  1.000  1.333    6    5    3    5    3    3    4    5     4  52     -1.0     -1.0 2
1945 07 26  4955  4955.5 1535 24  0.667  1.000  1.000  1.667  1.333  1.333  1.333  1.000    3    4    4    6    5    5    5    4     4  55     -1.0     -1.0 2
1945 07 27  4956  4956.5 1535 25  1.000  0.333  0.333  0.333  0.667  1.000  0.333  0.333    4    2    2    2    3    4    2    2     3  13     -1.0     -1.0 2
1945 07 28  4957  4957.5 1535 26  1.333  2.000  3.000  3.667  3.667  1.667  2.000  3.000    5    7   15   22   22    6    7   15    12  32     -1.0     -1.0 2
1945 07 29  4958  4958.5 1535 27  3.333  1.000  0.667  1.667  1.667  2.000  2.000  3.667   18    4    3    6    6    7    7   22     9  30     -1.0     -1.0 2
1945 07 30  4959  4959.5 1536  1  4.333  5.000  2.667  2.000  3.000  2.000  1.667  2.333   32   48   12    7   15    7    6    9    17  28     -1.0     -1.0 2
1945 07 31  4960  4960.5 1536  2  3.333  1.333  0.667  0.333  0.333  0.000  0.000  1.000   18    5    3    2    2    0    0    4     4  15     -1.0     -1.0 2
1945 08 01  4961  4961.5 1536  3  0.667  0.667  1.333  1.000  1.000  1.000  2.667  2.333    3    3    5    4    4    4   12    9     6  38     -1.0     -1.0 2
1945 08 02  4962  4962.5 1536  4  4.667  5.000  2.000  2.000  2.667  2.000  2.667  2.333   39   48    7    7   12    7   12    9    18  43     -1.0     -1.0 2
1945 08 03  4963  4963.5 1536  5  2.667  2.000  1.333  1.000  1.667  1.000  1.333  1.333   12    7    5    4    6    4    5    5     6  40     -1.0     -1.0 2
1945 08 04  4964  4964.5 1536  6  1.667  1.000  1.000  1.333  1.000  0.667  0.333  2.000    6    4    4    5    4    3    2    7     4  38     -1.0     -1.0 2
1945 08 05  4965  4965.5 1536  7  1.667  1.667  1.667  2.000  2.333  2.667  2.333  0.333    6    6    6    7    9   12    9    2     7  32     -1.0     -1.0 2
1945 08 06  4966  4966.5 1536  8  2.000  3.000  2.000  2.000  2.000  2.333  1.333  2.000    7   15    7    7    7    9    5    7     8  28     -1.0     -1.0 2
1945 08 07  4967  4967.5 1536  9  1.000  0.667  2.000  2.000  1.333  1.333  2.000  2.333    4    3    7    7    5    5    7    9     6  60     -1.0     -1.0 2
1945 08 08  4968  4968.5 1536 10  1.667  0.667  0.333  1.000  1.000  2.333  1.667  1.667    6    3    2    4    4    9    6    6     5  40     -1.0     -1.0 2
1945 08 09  4969  4969.5 1536 11  1.667  0.667  1.000  0.333  1.000  1.000  0.667  0.667    6    3    4    2    4    4    3    3     4  50     -1.0     -1.0 2
1945 08 10  4970  4970.5 1536 12  0.333  0.333  1.000  0.667  0.667  0.333  0.333  0.667    2    2    4    3    3    2    2    3     3  58     -1.0     -1.0 2
1945 08 11  4971  4971.5 1536 13  2.000  0.667  0.333  1.000  1.000  1.333  1.667  2.667    7    3    2    4    4    5    6   12     5  63     -1.0     -1.0 2
1945 08 12  4972  4972.5 1536 14  2.000  1.667  1.667  1.333  1.000  1.333  1.000  1.333    7    6    6    5    4    5    4    5     5  88     -1.0     -1.0 2
1945 08 13  4973  4973.5 1536 15  2.000  1.667  3.000  3.000  3.000  2.333  0.667  3.000    7    6   15   15   15    9    3   15    11 105     -1.0     -1.0 2
1945 08 14  4974  4974.5 1536 16  3.000  3.333  3.333  3.333  2.667  3.333  3.667  1.667   15   18   18   18   12   18   22    6    16 117     -1.0     -1.0 2
1945 08 15  4975  4975.5 1536 17  2.333  1.667  2.000  2.667  1.667  2.000  2.333  3.667    9    6    7   12    6    7    9   22    10 118     -1.0     -1.0 2
1945 08 16  4976  4976.5 1536 18  3.667  1.333  1.333  1.000  1.667  1.000  1.000  1.333   22    5    5    4    6    4    4    5     7  85     -1.0     -1.0 2
1945 08 17  4977  4977.5 1536 19  0.667  1.000  1.333  1.333  1.667  2.000  1.333  0.333    3    4    5    5    6    7    5    2     5  57     -1.0     -1.0 2
1945 08 18  4978  4978.5 1536 20  0.333  0.000  0.667  1.000  1.000  0.667  0.667  0.333    2    0    3    4    4    3    3    2     3  57     -1.0     -1.0 2
1945 08 19  4979  4979.5 1536 21  0.333  0.333  1.000  0.667  0.333  0.333  0.667  0.667    2    2    4    3    2    2    3    3     3  55     -1.0     -1.0 2
1945 08 20  4980  4980.5 1536 22  0.667  0.333  0.333  0.667  0.667  0.333  0.000  0.333    3    2    2    3    3    2    0    2     2  33     -1.0     -1.0 2
1945 08 21  4981  4981.5 1536 23  0.667  1.000  1.000  2.667  3.333  2.333  2.000  0.333    3    4    4   12   18    9    7    2     7   0     -1.0     -1.0 2
1945 08 22  4982  4982.5 1536 24  0.000  0.667  1.333  1.000  1.333  3.667  4.000  2.667    0    3    5    4    5   22   27   12    10   0     -1.0     -1.0 2
1945 08 23  4983  4983.5 1536 25  4.333  4.000  1.667  2.000  1.667  1.333  0.333  1.000   32   27    6    7    6    5    2    4    11  13     -1.0     -1.0 2
1945 08 24  4984  4984.5 1536 26  1.000  2.333  1.000  0.000  0.333  0.333  0.333  0.000    4    9    4    0    2    2    2    0     3  27     -1.0     -1.0 2
1945 08 25  4985  4985.5 1536 27  0.000  1.000  2.000  0.667  0.667  0.667  0.333  0.000    0    4    7    3    3    3    2    0     3  13     -1.0     -1.0 2
1945 08 26  4986  4986.5 1537  1  0.000  0.667  1.000  0.667  1.333  1.333  0.667  1.000    0    3    4    3    5    5    3    4     3   0     -1.0     -1.0 2
1945 08 27  4987  4987.5 1537  2  1.333  1.333  0.667  0.667  1.000  2.667  2.667  2.667    5    5    3    3    4   12   12   12     7   0     -1.0     -1.0 2
1945 08 28  4988  4988.5 1537  3  6.000  6.333  2.667  2.333  2.000  2.667  3.667  2.000   80   94   12    9    7   12   22    7    30  15     -1.0     -1.0 2
1945 08 29  4989  4989.5 1537  4  2.333  2.000  2.667  2.333  1.333  1.000  1.000  1.333    9    7   12    9    5    4    4    5     7  17     -1.0     -1.0 2
1945 08 30  4990  4990.5 1537  5  0.667  0.333  0.333  1.333  0.667  1.000  1.000  1.000    3    2    2    5    3    4    4    4     3  13     -1.0     -1.0 2
1945 08 31  4991  4991.5 1537  6  0.667  1.333  0.667  0.333  0.333  0.333  1.333  2.000    3    5    3    2    2    2    5    7     4  33     -1.0     -1.0 2
1945 09 01  4992  4992.5 1537  7  0.667  0.000  0.333  0.667  1.000  1.000  2.667  2.667    3    0    2    3    4    4   12   12     5  62     -1.0     -1.0 2
1945 09 02  4993  4993.5 1537  8  2.667  2.000  2.333  2.000  1.667  1.000  1.000  1.667   12    7    9    7    6    4    4    6     7  58     -1.0     -1.0 2
1945 09 03  4994  4994.5 1537  9  1.333  0.333  0.667  1.333  1.333  0.667  0.667  1.667    5    2    3    5    5    3    3    6     4  43     -1.0     -1.0 2
1945 09 04  4995  4995.5 1537 10  3.000  2.667  4.667  4.333  3.667  2.000  3.333  2.333   15   12   39   32   22    7   18    9    19  52     -1.0     -1.0 2
1945 09 05  4996  4996.5 1537 11  2.333  1.333  2.333  2.000  1.667  3.000  2.000  1.333    9    5    9    7    6   15    7    5     8  42     -1.0     -1.0 2
1945 09 06  4997  4997.5 1537 12  2.000  2.000  1.333  2.333  1.667  0.667  1.333  2.333    7    7    5    9    6    3    5    9     6  77     -1.0     -1.0 2
1945 09 07  4998  4998.5 1537 13  1.333  1.667  1.667  1.333  1.667  1.000  0.667  1.333    5    6    6    5    6    4    3    5     5  65     -1.0     -1.0 2
1945 09 08  4999  4999.5 1537 14  1.000  1.000  0.333  0.667  0.667  0.667  2.333  2.333    4    4    2    3    3    3    9    9     5  78     -1.0     -1.0 2
1945 09 09  5000  5000.5 1537 15  2.333  0.667  1.667  0.667  1.667  1.667  0.333  2.000    9    3    6    3    6    6    2    7     5  58     -1.0     -1.0 2
1945 09 10  5001  5001.5 1537 16  1.333  0.000  0.667  1.333  1.000  1.000  1.667  0.667    5    0    3    5    4    4    6    3     4  65     -1.0     -1.0 2
1945 09 11  5002  5002.5 1537 17  1.333  1.000  1.333  1.667  1.667  2.333  4.000  4.333    5    4    5    6    6    9   27   32    12  63     -1.0     -1.0 2
1945 09 12  5003  5003.5 1537 18  4.667  3.667  2.667  2.667  3.000  1.333  1.667  0.667   39   22   12   12   15    5    6    3    14  38     -1.0     -1.0 2
1945 09 13  5004  5004.5 1537 19  1.000  0.667  1.667  2.000  3.000  2.000  3.667  1.667    4    3    6    7   15    7   22    6     9  15     -1.0     -1.0 2
1945 09 14  5005  5005.5 1537 20  2.000  1.333  0.333  0.333  0.667  0.667  1.000  0.000    7    5    2    2    3    3    4    0     3  27     -1.0     -1.0 2
1945 09 15  5006  5006.5 1537 21  0.667  0.333  1.333  1.667  0.667  0.333  0.667  0.333    3    2    5    6    3    2    3    2     3   0     -1.0     -1.0 2
1945 09 16  5007  5007.5 1537 22  1.000  1.000  1.333  1.667  1.667  2.333  1.333  3.000    4    4    5    6    6    9    5   15     7  12     -1.0     -1.0 2
1945 09 17  5008  5008.5 1537 23  4.667  5.000  4.333  5.333  4.333  4.667  4.333  4.333   39   48   32   56   32   39   32   32    39  32     -1.0     -1.0 2
1945 09 18  5009  5009.5 1537 24  4.667  4.333  4.667  4.333  4.667  6.333  4.333  4.667   39   32   39   32   39   94   32   39    43  13     -1.0     -1.0 2
1945 09 19  5010  5010.5 1537 25  5.333  1.667  2.000  2.333  1.000  1.000  2.333  2.000   56    6    7    9    4    4    9    7    13  22     -1.0     -1.0 2
1945 09 20  5011  5011.5 1537 26  2.333  3.000  2.333  3.667  1.333  2.000  1.333  0.333    9   15    9   22    5    7    5    2     9  33     -1.0     -1.0 2
1945 09 21  5012  5012.5 1537 27  0.333  0.333  0.333  1.667  3.000  2.667  2.000  3.000    2    2    2    6   15   12    7   15     8  28     -1.0     -1.0 2
1945 09 22  5013  5013.5 1538  1  2.333  2.667  0.667  0.667  1.000  1.333  1.000  0.667    9   12    3    3    4    5    4    3     5  68     -1.0     -1.0 2
1945 09 23  5014  5014.5 1538  2  1.333  0.667  1.000  0.667  0.333  0.333  0.000  0.333    5    3    4    3    2    2    0    2     3 110     -1.0     -1.0 2
1945 09 24  5015  5015.5 1538  3  0.333  0.333  0.333  0.667  0.333  0.667  1.000  1.000    2    2    2    3    2    3    4    4     3 128     -1.0     -1.0 2
1945 09 25  5016  5016.5 1538  4  0.333  1.667  1.333  2.333  2.333  1.667  2.333  2.333    2    6    5    9    9    6    9    9     7  95     -1.0     -1.0 2
1945 09 26  5017  5017.5 1538  5  2.000  0.667  0.667  1.000  1.333  2.667  2.333  1.000    7    3    3    4    5   12    9    4     6  88     -1.0     -1.0 2
1945 09 27  5018  5018.5 1538  6  1.000  3.000  1.333  4.667  3.667  1.000  1.667  1.333    4   15    5   39   22    4    6    5    12  58     -1.0     -1.0 2
1945 09 28  5019  5019.5 1538  7  2.000  3.000  1.333  1.667  1.000  0.667  1.667  0.667    7   15    5    6    4    3    6    3     6  92     -1.0     -1.0 2
1945 09 29  5020  5020.5 1538  8  0.667  1.667  1.667  0.333  0.000  2.333  2.000  1.667    3    6    6    2    0    9    7    6     5  82     -1.0     -1.0 2
1945 09 30  5021  5021.5 1538  9  3.333  2.333  4.333  3.333  2.667  1.667  3.333  3.000   18    9   32   18   12    6   18   15    16 140     -1.0     -1.0 2
1945 10 01  5022  5022.5 1538 10  2.667  1.667  0.667  1.000  0.333  1.667  3.333  2.333   12    6    3    4    2    6   18    9     8 145     -1.0     -1.0 2
1945 10 02  5023  5023.5 1538 11  0.000  1.667  2.000  2.000  3.000  2.000  0.333  0.333    0    6    7    7   15    7    2    2     6 137     -1.0     -1.0 2
1945 10 03  5024  5024.5 1538 12  1.000  0.333  0.667  0.667  1.000  0.667  0.333  0.000    4    2    3    3    4    3    2    0     3 137     -1.0     -1.0 2
1945 10 04  5025  5025.5 1538 13  0.333  0.000  0.667  0.333  0.000  0.333  1.000  1.000    2    0    3    2    0    2    4    4     2 112     -1.0     -1.0 2
1945 10 05  5026  5026.5 1538 14  1.667  2.333  2.000  2.000  2.333  2.333  3.000  2.333    6    9    7    7    9    9   15    9     9 117     -1.0     -1.0 2
1945 10 06  5027  5027.5 1538 15  1.000  0.000  0.333  0.667  1.000  1.000  1.667  2.333    4    0    2    3    4    4    6    9     4 135     -1.0     -1.0 2
1945 10 07  5028  5028.5 1538 16  1.667  0.333  0.667  0.333  1.000  0.333  3.333  4.667    6    2    3    2    4    2   18   39    10 155     -1.0     -1.0 2
1945 10 08  5029  5029.5 1538 17  2.667  1.333  2.000  3.000  2.667  3.333  1.000  1.000   12    5    7   15   12   18    4    4    10 118     -1.0     -1.0 2
1945 10 09  5030  5030.5 1538 18  1.333  3.000  2.667  1.667  1.000  1.333  0.333  0.000    5   15   12    6    4    5    2    0     6 118     -1.0     -1.0 2
1945 10 10  5031  5031.5 1538 19  0.000  0.000  0.000  0.667  1.000  0.333  0.000  0.000    0    0    0    3    4    2    0    0     1 107     -1.0     -1.0 2
1945 10 11  5032  5032.5 1538 20  0.000  0.000  0.000  0.000  0.333  0.000  0.000  0.667    0    0    0    0    2    0    0    3     1  52     -1.0     -1.0 2
1945 10 12  5033  5033.5 1538 21  0.667  0.667  2.667  5.000  5.000  5.333  4.667  4.000    3    3   12   48   48   56   39   27    30  48     -1.0     -1.0 2
1945 10 13  5034  5034.5 1538 22  3.667  2.667  4.000  2.333  1.000  0.667  1.333  2.667   22   12   27    9    4    3    5   12    12  68     -1.0     -1.0 2
1945 10 14  5035  5035.5 1538 23  2.333  1.000  2.667  1.000  2.000  3.000  3.000  3.000    9    4   12    4    7   15   15   15    10  78     -1.0     -1.0 2
1945 10 15  5036  5036.5 1538 24  1.333  2.000  1.667  2.000  2.000  2.000  1.000  1.333    5    7    6    7    7    7    4    5     6  83     -1.0     -1.0 2
1945 10 16  5037  5037.5 1538 25  1.333  3.000  3.000  2.000  4.000  3.667  3.000  0.667    5   15   15    7   27   22   15    3    14  83     -1.0     -1.0 2
1945 10 17  5038  5038.5 1538 26  0.000  1.000  2.667  3.000  1.000  2.667  3.000  1.667    0    4   12   15    4   12   15    6     8  92     -1.0     -1.0 2
1945 10 18  5039  5039.5 1538 27  2.333  2.333  2.333  2.333  1.667  1.333  2.000  1.667    9    9    9    9    6    5    7    6     8 118     -1.0     -1.0 2
1945 10 19  5040  5040.5 1539  1  2.000  0.667  1.000  1.333  2.333  1.667  3.333  4.333    7    3    4    5    9    6   18   32    10 163     -1.0     -1.0 2
1945 10 20  5041  5041.5 1539  2  3.667  2.333  0.667  0.667  1.667  1.000  3.000  2.667   22    9    3    3    6    4   15   12     9 160     -1.0     -1.0 2
1945 10 21  5042  5042.5 1539  3  1.000  0.000  0.667  1.333  0.667  1.667  2.000  2.667    4    0    3    5    3    6    7   12     5 130     -1.0     -1.0 2
1945 10 22  5043  5043.5 1539  4  0.667  0.000  0.000  1.667  3.000  3.333  2.333  2.333    3    0    0    6   15   18    9    9     8  95     -1.0     -1.0 2
1945 10 23  5044  5044.5 1539  5  1.667  0.000  0.667  0.667  0.667  1.000  1.000  2.333    6    0    3    3    3    4    4    9     4 148     -1.0     -1.0 2
1945 10 24  5045  5045.5 1539  6  3.667  3.667  4.333  5.667  6.000  5.333  6.000  5.333   22   22   32   67   80   56   80   56    52 127     -1.0     -1.0 2
1945 10 25  5046  5046.5 1539  7  6.000  6.000  3.333  5.333  5.333  4.333  3.000  1.667   80   80   18   56   56   32   15    6    43  98     -1.0     -1.0 2
1945 10 26  5047  5047.5 1539  8  2.000  1.000  0.333  0.667  0.667  0.667  0.333  1.000    7    4    2    3    3    3    2    4     4 113     -1.0     -1.0 2
1945 10 27  5048  5048.5 1539  9  1.000  0.667  1.333  1.000  1.667  2.667  3.000  5.333    4    3    5    4    6   12   15   56    13 132     -1.0     -1.0 2
1945 10 28  5049  5049.5 1539 10  6.333  5.667  2.000  3.000  3.000  4.000  4.667  4.000   94   67    7   15   15   27   39   27    36 143     -1.0     -1.0 2
1945 10 29  5050  5050.5 1539 11  2.667  2.000  1.333  2.000  2.000  2.667  2.333  3.000   12    7    5    7    7   12    9   15     9 113     -1.0     -1.0 2
1945 10 30  5051  5051.5 1539 12  2.000  0.333  0.667  1.000  3.333  2.333  1.000  1.000    7    2    3    4   18    9    4    4     6 108     -1.0     -1.0 2
1945 10 31  5052  5052.5 1539 13  1.667  1.333  0.000  0.667  1.000  1.000  1.333  2.000    6    5    0    3    4    4    5    7     4 118     -1.0     -1.0 2
1945 11 01  5053  5053.5 1539 14  1.000  0.333  0.667  0.333  0.667  0.667  0.333  1.333    4    2    3    2    3    3    2    5     3  93     -1.0     -1.0 2
1945 11 02  5054  5054.5 1539 15  1.333  0.333  0.333  0.667  0.667  0.333  1.333  0.000    5    2    2    3    3    2    5    0     3  75     -1.0     -1.0 2
1945 11 03  5055  5055.5 1539 16  0.000  0.667  1.000  1.000  0.667  0.333  0.000  2.000    0    3    4    4    3    2    0    7     3  62     -1.0     -1.0 2
1945 11 04  5056  5056.5 1539 17  1.333  0.000  0.333  0.333  2.667  1.667  2.000  2.667    5    0    2    2   12    6    7   12     6  58     -1.0     -1.0 2
1945 11 05  5057  5057.5 1539 18  4.000  3.333  1.000  2.667  2.000  1.333  0.333  0.333   27   18    4   12    7    5    2    2    10  48     -1.0     -1.0 2
1945 11 06  5058  5058.5 1539 19  0.000  0.000  0.667  0.667  0.333  0.667  0.333  0.000    0    0    3    3    2    3    2    0     2  73     -1.0     -1.0 2
1945 11 07  5059  5059.5 1539 20  0.333  0.333  0.667  0.333  0.333  1.000  1.000  1.000    2    2    3    2    2    4    4    4     3  63     -1.0     -1.0 2
1945 11 08  5060  5060.5 1539 21  0.000  0.000  0.333  1.000  1.667  3.667  4.000  3.333    0    0    2    4    6   22   27   18    10  52     -1.0     -1.0 2
1945 11 09  5061  5061.5 1539 22  4.333  4.667  6.333  5.333  4.000  5.000  4.333  3.667   32   39   94   56   27   48   32   22    44  62     -1.0     -1.0 2
1945 11 10  5062  5062.5 1539 23  4.000  3.667  3.667  2.333  2.000  0.667  0.667  2.000   27   22   22    9    7    3    3    7    12  48     -1.0     -1.0 2
